# wabt-ts corpus output baseline
# files=421 totalBytes=1961204
# columns: file <tab> wasmBytes <tab> sha256-16(wasm) <tab> sha256-16(wasm2wat FOLDED) <tab> sha256-16(wasm2wat LINEAR)
30_NamespaceStringMembers.wat	7831	4a7539220ed0b523	9fa18d61a6f02eea	612de906788b7c32
30_Phase30Combined.wat	5770	7c0c7cc6d799096f	a206ce5e234f528d	aa3198ac21c686b2
30_ShorthandPropertyReturn.wat	4514	cae8b448cd6a6a0b	f68fdca8be4e6113	33b86b72215c1ca3
30_ShorthandProps.wat	5118	3e87cbbdcbd9fd77	8b44779b212adb60	924b7d99bbef2040
30_methods.wat	4427	c8c559eee9c9b991	98935400e8a16e90	c11e6256aff29922
30_sorting-by-functions.wat	6788	11d434003814c991	abaa725e13d503e6	577b71ff4b555c2f
30_structs.wat	6302	e78f443e927fe868	9f74d0c474ce154e	b0c6c05dcea76854
31_Float64Array.wat	6455	9b22920a3b941f38	9fa2143b14641346	4549300f321414b8
31_Int32Array.wat	6958	bc15cb207a8bf9a3	2c767eb64fb2c8da	0e2971d270c84404
31_Phase31Combined.wat	6999	7691d0ec9c98a73d	197707de11e0439f	9357431b88f928fc
31_TypedArrayAdvanced.wat	6041	a586b0cfa65a245a	79802e5ba86b428d	d8120c738af2e2f1
31_TypedArrayFillAndSet.wat	5466	e9a2389d92b7fa0f	4562eb8f1d4f6949	f3c59ea8675fcf88
31_TypedArrayLiteralInitializer.wat	5105	73882aad34b3f8a2	a95b97871b11ad77	7d0e1f49151ef9f0
31_TypedArraySubWordAccess.wat	5512	90cc9dedb77c2562	3505e2545b8e3d95	8a9989b6c026e7ab
32_BasicDiscUnion.wat	5247	2582ef296b785608	00f89539be9e7cf4	8c1212b13c3fb015
32_DiscUnionIfElse.wat	5005	f670ff8e8bcf55a1	e6a70675fb3addbf	4b7a0cde70300792
32_DiscUnionMixed.wat	5147	9ef56c67aaa4bb4b	76b972702cc9421b	045a94bd485ccf45
32_Phase32Combined.wat	5718	cbd83bbf13783d1a	834761f268e5aacf	8f45e6aa02dfdd64
33_BasicIntersection.wat	4274	ef136a2b2e52706b	d32b633760a63746	fd512df0c3e6df2a
33_ChainedIntersectionIntDivide.wat	4624	0dc1a0149f44d891	eab66fe79dd8cd32	64e87eea83d6f653
33_IntersectionBasePointerParam.wat	4615	4d43c04366dff671	80505fe5d8a8c16b	3b5c2de942ebe817
33_IntersectionFunc.wat	4653	95489013c9374441	f7193c4ae7a2b1f9	3fcc8c24568652e2
33_IntersectionMixedTypeMerge.wat	4759	39c2feed254d886f	72a3a1c5b94f4bca	47c7cdc1ab0075e8
33_IntersectionPrefixOk.wat	5261	5370bf84c7e99f22	e43a796fb9f74ae5	c24a444546b49ad8
33_IntersectionThreeWay.wat	4314	c895bf9a75f09c7f	24ac79e2a9c3cbeb	21dfefbb92ffaf6f
33_Phase33Combined.wat	5034	880b9ee8b9918968	356e2ab13d3405b5	539101b72452e993
34_BasicTypePredicate.wat	4854	816d151e99573804	2e0a97c3905acadc	b55d115dd0cd0743
34_DiscUnionPredicateInlineTarget.wat	4489	a41195163dccce03	b18a9b7bf26f830e	074afb8afce17a77
34_InlinePredicateTargetNarrowing.wat	4867	2491ec1cf1b994ac	5c56560a59e2c931	77854cced6f8b46f
34_Phase34Combined.wat	5515	4ac871913bebc8ed	c9398ecda641f38d	6138b7cddaad52c3
34_TypePredicateBasicNarrowing.wat	4779	421ec5e1f07f4be1	26ff8e2885fc76b1	55027aeab83c56df
34_TypePredicateElseIfChains.wat	4867	0de76e44f4dc87ed	d9fb0ffd86d62d9a	973573d4b49ff861
34_TypePredicateFunc.wat	5323	680ce9f98972605f	f9d9294778cbda86	ff62e273a7b208df
34_TypePredicateNarrowing.wat	4855	ec08c43cfb3c3d8c	412c934ea76a1b46	ea16a0818e10a0c6
35_BasicTypeof.wat	2469	3fbf7829fc33c1c3	51643977447a3cf5	ffe94d7e506e7860
35_KeyofBasic.wat	2539	dc586dfc1e90980e	8f9046cb9d54c1d0	56d311dcc3497947
35_Phase35Combined.wat	6995	e91d7a7ef254f525	45087e2d20d1fff2	9571d0fa6bdb8bfb
35_TypeofInConditions.wat	2669	081d6289a06def08	f6bd37a6250aba98	4367af5a19c7bf85
37_FlatArray.wat	6160	148ddbf3075c89df	930c5f86567f91da	f934d4f70b7c336d
37_FlatMapArray.wat	5836	4639b75fed04cb2e	f44047ca885c5b08	7585047c8de26b48
37_Phase37Combined.wat	6741	1323a56bb8d0f060	ac1d733d9d9fbef5	5d26a584ac8cc870
38_MathExpLog.wat	14990	89f520b1aa705cad	2414972ef514b7db	999dd3522e3c0447
38_MathHyperbolic.wat	14457	c98e347eeedade12	6ed8a7a8ff2ae9b3	e235580e02b06315
38_MathRandom.wat	13362	747a2ba72d331ca7	1616484ad2897976	a2f545c3610f566f
38_MathTrig.wat	15148	e6ab2c0b5a9dee04	360ba064c46b160e	1b1b5d72dee50369
38_Phase38Combined.wat	14594	1b4f634bf7b861fd	c842fb033a05acfe	0e54a720b16ad7db
39_JstyperBasic.wat	4276	2337c9339436f943	5bb657f983e08d76	e6fe07516b03c142
39_JstyperF64.wat	4353	6aa52cfcac54e98a	47c6ee026aedf9c4	6474e025b27ecbe4
39_JstyperMixed.wat	4908	d7ce7baafdd85ba5	c94a1a46bc006aea	9f178737bbd49310
39_Phase39Combined.wat	5080	7cf95b360cf48d7a	940054a8080f1e51	452dcc9b72fc181e
3_enums.wat	2301	2e71c6f754f511ea	b4ea42f63a147eb6	c6944667a40be913
40_BasicExternalDecl.wat	781	e31680a283c9b294	cadeb7c145d42f94	c913673ded745477
40_ExternalInterfaceType.wat	767	32e456d4dc72c25e	af53381894f70513	1d614416a17ed4ae
40_ExternalReturnValue.wat	877	3c22d415cd1ff64c	74c8bc6c4ba8487f	4fc4c5d156842913
40_MultiMethodExternal.wat	869	87acb5f98b03e066	9a563d2e94665ff4	7b8f859ae3fe2695
40_Phase40Combined.wat	910	5944a95a9b15102b	f96e82b6cb8ec30c	e53eedc45da557c1
41_BasicWitGen.wat	4137	1fda47c4ec2122e9	3493c74ca60a6ff9	7249adab57021c57
41_Phase41Combined.wat	879	7814d3db41e3347d	fb847fb28a7c0e5f	4777700a89c7e2a1
